eat,absorbPartsNum,Time-consuming
0.2,0,34.20000000000003
0.2,0,34.50000000000003
0.2,0,34.800000000000026
0.2,0,35.10000000000002
0.2,0,35.40000000000002
0.2,0,35.70000000000002
0.2,0,36.000000000000014
0.2,0,36.30000000000001
0.2,0,36.60000000000001
0.2,0,36.900000000000006
0.2,0,37.2
0.2,0,37.5
0.2,0,37.8
0.2,0,38.099999999999994
0.2,0,38.39999999999999
0.2,0,38.69999999999999
0.2,0,38.999999999999986
0.2,0,39.29999999999998
0.2,0,39.59999999999998
0.2,0,39.89999999999998
0.2,0,40.199999999999974
0.2,0,40.49999999999997
0.2,2,40.79999999999997
0.2,0,41.099999999999966
0.2,0,41.39999999999996
0.2,0,41.69999999999996
0.2,0,41.99999999999996
0.2,2,42.299999999999955
0.2,2,42.59999999999995
0.2,1,42.89999999999995
0.2,0,43.199999999999946
0.2,0,43.49999999999994
0.2,2,43.79999999999994
0.2,0,44.09999999999994
0.2,2,44.399999999999935
0.2,0,44.69999999999993
0.2,1,44.99999999999993
0.2,1,45.299999999999926
0.2,2,45.59999999999992
0.2,4,45.89999999999992
0.2,1,46.19999999999992
0.2,1,46.499999999999915
0.2,4,46.79999999999991
0.2,2,47.09999999999991
0.2,2,47.399999999999906
0.2,0,47.6999999999999
0.2,5,47.9999999999999
0.2,1,48.2999999999999
0.2,3,48.599999999999895
0.2,2,48.89999999999989
0.2,1,49.19999999999989
0.2,2,49.499999999999886
0.2,4,49.79999999999988
0.2,2,50.09999999999988
0.2,5,50.39999999999988
0.2,5,50.699999999999875
0.2,4,50.99999999999987
0.2,4,51.29999999999987
0.2,4,51.599999999999866
0.2,3,51.899999999999864
0.2,3,52.19999999999986
0.2,7,52.49999999999986
0.2,0,52.799999999999855
0.2,2,53.09999999999985
0.2,4,53.39999999999985
0.2,1,53.69999999999985
0.2,3,53.999999999999844
0.2,1,54.29999999999984
0.2,2,54.59999999999984
0.2,6,54.899999999999835
0.2,5,55.19999999999983
0.2,5,55.49999999999983
0.2,5,55.79999999999983
0.2,2,56.099999999999824
0.2,0,56.39999999999982
0.2,2,56.69999999999982
0.2,1,56.999999999999815
0.2,1,57.29999999999981
0.2,3,57.59999999999981
0.2,4,57.89999999999981
0.2,3,58.199999999999804
0.2,0,58.4999999999998
0.2,0,58.7999999999998
0.2,4,59.099999999999795
0.2,3,59.39999999999979
0.2,3,59.69999999999979
0.2,4,59.99999999999979
0.2,8,60.299999999999784
0.2,4,60.59999999999978
0.2,2,60.89999999999978
0.2,2,61.199999999999775
0.2,3,61.49999999999977
0.2,3,61.79999999999977
0.2,2,62.09999999999977
0.2,0,62.399999999999764
0.2,0,62.69999999999976
0.2,3,62.99999999999976
0.2,4,63.299999999999756
0.2,3,63.59999999999975
0.2,2,63.89999999999975
0.2,2,64.19999999999975
0.2,2,64.49999999999974
0.2,4,64.79999999999974
0.2,2,65.09999999999974
0.2,1,65.39999999999974
0.2,3,65.69999999999973
0.2,5,65.99999999999973
0.2,1,66.29999999999973
0.2,7,66.59999999999972
0.2,3,66.89999999999972
0.2,1,67.19999999999972
0.2,3,67.49999999999972
0.2,1,67.79999999999971
0.2,4,68.09999999999971
0.2,4,68.39999999999971
0.2,0,68.6999999999997
0.2,6,68.9999999999997
0.2,6,69.2999999999997
0.2,1,69.5999999999997
0.2,4,69.8999999999997
0.2,4,70.19999999999969
0.2,3,70.49999999999969
0.2,0,70.79999999999968
0.2,2,71.09999999999968
0.2,3,71.39999999999968
0.2,3,71.69999999999968
0.2,2,71.99999999999967
0.2,3,72.29999999999967
0.2,3,72.59999999999967
0.2,5,72.89999999999966
0.2,4,73.19999999999966
0.2,2,73.49999999999966
0.2,3,73.79999999999966
0.2,4,74.09999999999965
0.2,3,74.39999999999965
0.2,2,74.69999999999965
0.2,5,74.99999999999964
0.2,2,75.29999999999964
0.2,4,75.59999999999964
0.2,0,75.89999999999964
0.2,3,76.19999999999963
0.2,1,76.49999999999963
0.2,7,76.79999999999963
0.2,3,77.09999999999962
0.2,2,77.39999999999962
0.2,5,77.69999999999962
0.2,2,77.99999999999962
0.2,0,78.29999999999961
0.2,2,78.59999999999961
0.2,4,78.89999999999961
0.2,4,79.1999999999996
0.2,1,79.4999999999996
0.2,2,79.7999999999996
0.2,4,80.0999999999996
0.2,4,80.3999999999996
0.2,4,80.69999999999959
0.2,1,80.99999999999959
0.2,1,81.29999999999959
0.2,2,81.59999999999958
0.2,4,81.89999999999958
0.2,2,82.19999999999958
0.2,4,82.49999999999957
0.2,1,82.79999999999957
0.2,3,83.09999999999957
0.2,2,83.39999999999957
0.2,4,83.69999999999956
0.2,3,83.99999999999956
0.2,4,84.29999999999956
0.2,3,84.59999999999955
0.2,4,84.89999999999955
0.2,2,85.19999999999955
0.2,7,85.49999999999955
0.2,4,85.79999999999954
0.2,1,86.09999999999954
0.2,3,86.39999999999954
0.2,4,86.69999999999953
0.2,9,86.99999999999953
0.2,2,87.29999999999953
0.2,4,87.59999999999953
0.2,3,87.89999999999952
0.2,3,88.19999999999952
0.2,2,88.49999999999952
0.2,7,88.79999999999951
0.2,0,89.09999999999951
0.2,4,89.39999999999951
0.2,1,89.6999999999995
0.2,2,89.9999999999995
0.2,4,90.2999999999995
0.2,2,90.5999999999995
0.2,3,90.8999999999995
0.2,2,91.19999999999949
0.2,3,91.49999999999949
0.2,7,91.79999999999949
0.2,2,92.09999999999948
0.2,3,92.39999999999948
0.2,4,92.69999999999948
0.2,0,92.99999999999947
0.2,4,93.29999999999947
0.2,3,93.59999999999947
0.2,1,93.89999999999947
0.2,1,94.19999999999946
0.2,2,94.49999999999946
0.2,1,94.79999999999946
0.2,2,95.09999999999945
0.4,0,0.0
0.4,0,0.3
0.4,0,0.6
0.4,0,0.8999999999999999
0.4,0,1.2
0.4,0,1.5
0.4,0,1.8
0.4,0,2.1
0.4,0,2.4
0.4,0,2.6999999999999997
0.4,0,2.9999999999999996
0.4,0,3.2999999999999994
0.4,0,3.599999999999999
0.4,0,3.899999999999999
0.4,0,4.199999999999999
0.4,0,4.499999999999999
0.4,0,4.799999999999999
0.4,0,5.099999999999999
0.4,0,5.399999999999999
0.4,0,5.699999999999998
0.4,0,5.999999999999998
0.4,0,6.299999999999998
0.4,0,6.599999999999998
0.4,0,6.899999999999998
0.4,0,7.1999999999999975
0.4,0,7.499999999999997
0.4,0,7.799999999999997
0.4,0,8.099999999999998
0.4,0,8.399999999999999
0.4,0,8.7
0.4,0,9.0
0.4,0,9.3
0.4,0,9.600000000000001
0.4,0,9.900000000000002
0.4,0,10.200000000000003
0.4,0,10.500000000000004
0.4,0,10.800000000000004
0.4,0,11.100000000000005
0.4,0,11.400000000000006
0.4,0,11.700000000000006
0.4,0,12.000000000000007
0.4,0,12.300000000000008
0.4,0,12.600000000000009
0.4,0,12.90000000000001
0.4,0,13.20000000000001
0.4,0,13.50000000000001
0.4,0,13.800000000000011
0.4,0,14.100000000000012
0.4,0,14.400000000000013
0.4,0,14.700000000000014
0.4,0,15.000000000000014
0.4,0,15.300000000000015
0.4,0,15.600000000000016
0.4,0,15.900000000000016
0.4,0,16.200000000000017
0.4,0,16.500000000000018
0.4,0,16.80000000000002
0.4,0,17.10000000000002
0.4,0,17.40000000000002
0.4,0,17.70000000000002
0.4,0,18.00000000000002
0.4,0,18.300000000000022
0.4,0,18.600000000000023
0.4,0,18.900000000000023
0.4,0,19.200000000000024
0.4,0,19.500000000000025
0.4,0,19.800000000000026
0.4,0,20.100000000000026
0.4,0,20.400000000000027
0.4,0,20.700000000000028
0.4,0,21.00000000000003
0.4,0,21.30000000000003
0.4,0,21.60000000000003
0.4,0,21.90000000000003
0.4,0,22.20000000000003
0.4,0,22.500000000000032
0.4,0,22.800000000000033
0.4,0,23.100000000000033
0.4,0,23.400000000000034
0.4,0,23.700000000000035
0.4,0,24.000000000000036
0.4,0,24.300000000000036
0.4,0,24.600000000000037
0.4,0,24.900000000000038
0.4,0,25.20000000000004
0.4,0,25.50000000000004
0.4,0,25.80000000000004
0.4,0,26.10000000000004
0.4,0,26.40000000000004
0.4,0,26.700000000000042
0.4,0,27.000000000000043
0.4,0,27.300000000000043
0.4,0,27.600000000000044
0.4,0,27.900000000000045
0.4,0,28.200000000000045
0.4,0,28.500000000000046
0.4,0,28.800000000000047
0.4,0,29.100000000000048
0.4,0,29.40000000000005
0.4,0,29.70000000000005
0.4,0,30.00000000000005
0.4,0,30.30000000000005
0.4,0,30.60000000000005
0.4,0,30.900000000000052
0.4,0,31.200000000000053
0.4,0,31.500000000000053
0.4,0,31.800000000000054
0.4,0,32.10000000000005
0.4,0,32.40000000000005
0.4,0,32.700000000000045
0.4,0,33.00000000000004
0.4,0,33.30000000000004
0.4,0,33.60000000000004
0.4,0,33.900000000000034
0.4,0,34.20000000000003
0.4,0,34.50000000000003
0.4,0,34.800000000000026
0.4,0,35.10000000000002
0.4,0,35.40000000000002
0.4,0,35.70000000000002
0.4,0,36.000000000000014
0.4,0,36.30000000000001
0.4,0,36.60000000000001
0.4,0,36.900000000000006
0.4,0,37.2
0.4,0,37.5
0.4,0,37.8
0.4,0,38.099999999999994
0.4,0,38.39999999999999
0.4,0,38.69999999999999
0.4,0,38.999999999999986
0.4,0,39.29999999999998
0.4,0,39.59999999999998
0.4,1,39.89999999999998
0.4,0,40.199999999999974
0.4,2,40.49999999999997
0.4,0,40.79999999999997
0.4,0,41.099999999999966
0.4,1,41.39999999999996
0.4,2,41.69999999999996
0.4,1,41.99999999999996
0.4,0,42.299999999999955
0.4,1,42.59999999999995
0.4,2,42.89999999999995
0.4,2,43.199999999999946
0.4,0,43.49999999999994
0.4,3,43.79999999999994
0.4,1,44.09999999999994
0.4,0,44.399999999999935
0.4,5,44.69999999999993
0.4,4,44.99999999999993
0.4,3,45.299999999999926
0.4,0,45.59999999999992
0.4,7,45.89999999999992
0.4,1,46.19999999999992
0.4,7,46.499999999999915
0.4,4,46.79999999999991
0.4,0,47.09999999999991
0.4,3,47.399999999999906
0.4,2,47.6999999999999
0.4,0,47.9999999999999
0.4,0,48.2999999999999
0.4,2,48.599999999999895
0.4,2,48.89999999999989
0.4,2,49.19999999999989
0.4,1,49.499999999999886
0.4,5,49.79999999999988
0.4,2,50.09999999999988
0.4,0,50.39999999999988
0.4,2,50.699999999999875
0.4,2,50.99999999999987
0.4,3,51.29999999999987
0.4,0,51.599999999999866
0.4,2,51.899999999999864
0.4,3,52.19999999999986
0.4,2,52.49999999999986
0.4,2,52.799999999999855
0.4,6,53.09999999999985
0.4,3,53.39999999999985
0.4,2,53.69999999999985
0.4,3,53.999999999999844
0.4,1,54.29999999999984
0.4,2,54.59999999999984
0.4,3,54.899999999999835
0.4,2,55.19999999999983
0.4,4,55.49999999999983
0.4,3,55.79999999999983
0.4,5,56.099999999999824
0.4,2,56.39999999999982
0.4,3,56.69999999999982
0.4,0,56.999999999999815
0.4,4,57.29999999999981
0.4,2,57.59999999999981
0.4,1,57.89999999999981
0.4,3,58.199999999999804
0.4,5,58.4999999999998
0.4,5,58.7999999999998
0.4,1,59.099999999999795
0.4,5,59.39999999999979
0.4,0,59.69999999999979
0.4,6,59.99999999999979
0.4,0,60.299999999999784
0.4,1,60.59999999999978
0.4,2,60.89999999999978
0.4,2,61.199999999999775
0.4,0,61.49999999999977
0.4,2,61.79999999999977
0.4,4,62.09999999999977
0.4,2,62.399999999999764
0.4,2,62.69999999999976
0.4,2,62.99999999999976
0.4,3,63.299999999999756
0.4,1,63.59999999999975
0.4,2,63.89999999999975
0.4,2,64.19999999999975
0.4,2,64.49999999999974
0.4,4,64.79999999999974
0.4,5,65.09999999999974
0.4,6,65.39999999999974
0.4,3,65.69999999999973
0.4,5,65.99999999999973
0.4,2,66.29999999999973
0.4,3,66.59999999999972
0.4,2,66.89999999999972
0.4,2,67.19999999999972
0.4,3,67.49999999999972
0.4,1,67.79999999999971
0.4,1,68.09999999999971
0.4,3,68.39999999999971
0.4,5,68.6999999999997
0.4,0,68.9999999999997
0.4,5,69.2999999999997
0.4,1,69.5999999999997
0.4,0,69.8999999999997
0.4,4,70.19999999999969
0.4,4,70.49999999999969
0.4,5,70.79999999999968
0.4,5,71.09999999999968
0.4,5,71.39999999999968
0.4,3,71.69999999999968
0.4,3,71.99999999999967
0.4,6,72.29999999999967
0.4,2,72.59999999999967
0.4,1,72.89999999999966
0.4,4,73.19999999999966
0.4,1,73.49999999999966
0.4,2,73.79999999999966
0.4,1,74.09999999999965
0.4,3,74.39999999999965
0.4,0,74.69999999999965
0.4,0,74.99999999999964
0.4,0,75.29999999999964
0.4,2,75.59999999999964
0.4,7,75.89999999999964
0.4,0,76.19999999999963
0.4,1,76.49999999999963
0.4,2,76.79999999999963
0.4,3,77.09999999999962
0.4,2,77.39999999999962
0.4,6,77.69999999999962
0.4,4,77.99999999999962
0.4,2,78.29999999999961
0.4,3,78.59999999999961
0.4,1,78.89999999999961
0.4,8,79.1999999999996
0.4,4,79.4999999999996
0.4,6,79.7999999999996
0.4,1,80.0999999999996
0.4,3,80.3999999999996
0.4,4,80.69999999999959
0.4,2,80.99999999999959
0.4,5,81.29999999999959
0.4,4,81.59999999999958
0.4,1,81.89999999999958
0.4,2,82.19999999999958
0.4,2,82.49999999999957
0.4,3,82.79999999999957
0.4,4,83.09999999999957
0.4,7,83.39999999999957
0.4,5,83.69999999999956
0.4,4,83.99999999999956
0.4,4,84.29999999999956
0.4,3,84.59999999999955
0.4,2,84.89999999999955
0.4,4,85.19999999999955
0.4,5,85.49999999999955
0.4,2,85.79999999999954
0.4,4,86.09999999999954
0.4,3,86.39999999999954
0.4,2,86.69999999999953
0.4,2,86.99999999999953
0.4,6,87.29999999999953
0.4,1,87.59999999999953
0.4,1,87.89999999999952
0.4,3,88.19999999999952
0.4,5,88.49999999999952
0.4,3,88.79999999999951
0.4,2,89.09999999999951
0.4,0,89.39999999999951
0.4,1,89.6999999999995
0.4,2,89.9999999999995
0.4,2,90.2999999999995
0.4,0,90.5999999999995
0.4,0,90.8999999999995
0.4,2,91.19999999999949
0.6000000000000001,0,0.0
0.6000000000000001,0,0.3
0.6000000000000001,0,0.6
0.6000000000000001,0,0.8999999999999999
0.6000000000000001,0,1.2
0.6000000000000001,0,1.5
0.6000000000000001,0,1.8
0.6000000000000001,0,2.1
0.6000000000000001,0,2.4
0.6000000000000001,0,2.6999999999999997
0.6000000000000001,0,2.9999999999999996
0.6000000000000001,0,3.2999999999999994
0.6000000000000001,0,3.599999999999999
0.6000000000000001,0,3.899999999999999
0.6000000000000001,0,4.199999999999999
0.6000000000000001,0,4.499999999999999
0.6000000000000001,0,4.799999999999999
0.6000000000000001,0,5.099999999999999
0.6000000000000001,0,5.399999999999999
0.6000000000000001,0,5.699999999999998
0.6000000000000001,0,5.999999999999998
0.6000000000000001,0,6.299999999999998
0.6000000000000001,0,6.599999999999998
0.6000000000000001,0,6.899999999999998
0.6000000000000001,0,7.1999999999999975
0.6000000000000001,0,7.499999999999997
0.6000000000000001,0,7.799999999999997
0.6000000000000001,0,8.099999999999998
0.6000000000000001,0,8.399999999999999
0.6000000000000001,0,8.7
0.6000000000000001,0,9.0
0.6000000000000001,0,9.3
0.6000000000000001,0,9.600000000000001
0.6000000000000001,0,9.900000000000002
0.6000000000000001,0,10.200000000000003
0.6000000000000001,0,10.500000000000004
0.6000000000000001,0,10.800000000000004
0.6000000000000001,0,11.100000000000005
0.6000000000000001,0,11.400000000000006
0.6000000000000001,0,11.700000000000006
0.6000000000000001,0,12.000000000000007
0.6000000000000001,0,12.300000000000008
0.6000000000000001,0,12.600000000000009
0.6000000000000001,0,12.90000000000001
0.6000000000000001,0,13.20000000000001
0.6000000000000001,0,13.50000000000001
0.6000000000000001,0,13.800000000000011
0.6000000000000001,0,14.100000000000012
0.6000000000000001,0,14.400000000000013
0.6000000000000001,0,14.700000000000014
0.6000000000000001,0,15.000000000000014
0.6000000000000001,0,15.300000000000015
0.6000000000000001,0,15.600000000000016
0.6000000000000001,0,15.900000000000016
0.6000000000000001,0,16.200000000000017
0.6000000000000001,0,16.500000000000018
0.6000000000000001,0,16.80000000000002
0.6000000000000001,0,17.10000000000002
0.6000000000000001,0,17.40000000000002
0.6000000000000001,0,17.70000000000002
0.6000000000000001,0,18.00000000000002
0.6000000000000001,0,18.300000000000022
0.6000000000000001,0,18.600000000000023
0.6000000000000001,0,18.900000000000023
0.6000000000000001,0,19.200000000000024
0.6000000000000001,0,19.500000000000025
0.6000000000000001,0,19.800000000000026
0.6000000000000001,0,20.100000000000026
0.6000000000000001,0,20.400000000000027
0.6000000000000001,0,20.700000000000028
0.6000000000000001,0,21.00000000000003
0.6000000000000001,0,21.30000000000003
0.6000000000000001,0,21.60000000000003
0.6000000000000001,0,21.90000000000003
0.6000000000000001,0,22.20000000000003
0.6000000000000001,0,22.500000000000032
0.6000000000000001,0,22.800000000000033
0.6000000000000001,0,23.100000000000033
0.6000000000000001,0,23.400000000000034
0.6000000000000001,0,23.700000000000035
0.6000000000000001,0,24.000000000000036
0.6000000000000001,0,24.300000000000036
0.6000000000000001,0,24.600000000000037
0.6000000000000001,0,24.900000000000038
0.6000000000000001,0,25.20000000000004
0.6000000000000001,0,25.50000000000004
0.6000000000000001,0,25.80000000000004
0.6000000000000001,0,26.10000000000004
0.6000000000000001,0,26.40000000000004
0.6000000000000001,0,26.700000000000042
0.6000000000000001,0,27.000000000000043
0.6000000000000001,0,27.300000000000043
0.6000000000000001,0,27.600000000000044
0.6000000000000001,0,27.900000000000045
0.6000000000000001,0,28.200000000000045
0.6000000000000001,0,28.500000000000046
0.6000000000000001,0,28.800000000000047
0.6000000000000001,0,29.100000000000048
0.6000000000000001,0,29.40000000000005
0.6000000000000001,0,29.70000000000005
0.6000000000000001,0,30.00000000000005
0.6000000000000001,0,30.30000000000005
0.6000000000000001,0,30.60000000000005
0.6000000000000001,0,30.900000000000052
0.6000000000000001,0,31.200000000000053
0.6000000000000001,0,31.500000000000053
0.6000000000000001,0,31.800000000000054
0.6000000000000001,0,32.10000000000005
0.6000000000000001,0,32.40000000000005
0.6000000000000001,0,32.700000000000045
0.6000000000000001,0,33.00000000000004
0.6000000000000001,0,33.30000000000004
0.6000000000000001,0,33.60000000000004
0.6000000000000001,0,33.900000000000034
0.6000000000000001,0,34.20000000000003
0.6000000000000001,0,34.50000000000003
0.6000000000000001,0,34.800000000000026
0.6000000000000001,0,35.10000000000002
0.6000000000000001,0,35.40000000000002
0.6000000000000001,0,35.70000000000002
0.6000000000000001,0,36.000000000000014
0.6000000000000001,0,36.30000000000001
0.6000000000000001,0,36.60000000000001
0.6000000000000001,0,36.900000000000006
0.6000000000000001,0,37.2
0.6000000000000001,0,37.5
0.6000000000000001,0,37.8
0.6000000000000001,1,38.099999999999994
0.6000000000000001,0,38.39999999999999
0.6000000000000001,0,38.69999999999999
0.6000000000000001,0,38.999999999999986
0.6000000000000001,0,39.29999999999998
0.6000000000000001,0,39.59999999999998
0.6000000000000001,0,39.89999999999998
0.6000000000000001,0,40.199999999999974
0.6000000000000001,0,40.49999999999997
0.6000000000000001,0,40.79999999999997
0.6000000000000001,1,41.099999999999966
0.6000000000000001,0,41.39999999999996
0.6000000000000001,1,41.69999999999996
0.6000000000000001,0,41.99999999999996
0.6000000000000001,3,42.299999999999955
0.6000000000000001,2,42.59999999999995
0.6000000000000001,1,42.89999999999995
0.6000000000000001,1,43.199999999999946
0.6000000000000001,1,43.49999999999994
0.6000000000000001,2,43.79999999999994
0.6000000000000001,0,44.09999999999994
0.6000000000000001,3,44.399999999999935
0.6000000000000001,4,44.69999999999993
0.6000000000000001,2,44.99999999999993
0.6000000000000001,4,45.299999999999926
0.6000000000000001,5,45.59999999999992
0.6000000000000001,0,45.89999999999992
0.6000000000000001,2,46.19999999999992
0.6000000000000001,6,46.499999999999915
0.6000000000000001,0,46.79999999999991
0.6000000000000001,3,47.09999999999991
0.6000000000000001,2,47.399999999999906
0.6000000000000001,0,47.6999999999999
0.6000000000000001,0,47.9999999999999
0.6000000000000001,3,48.2999999999999
0.6000000000000001,3,48.599999999999895
0.6000000000000001,1,48.89999999999989
0.6000000000000001,2,49.19999999999989
0.6000000000000001,4,49.499999999999886
0.6000000000000001,5,49.79999999999988
0.6000000000000001,7,50.09999999999988
0.6000000000000001,3,50.39999999999988
0.6000000000000001,4,50.699999999999875
0.6000000000000001,1,50.99999999999987
0.6000000000000001,4,51.29999999999987
0.6000000000000001,2,51.599999999999866
0.6000000000000001,2,51.899999999999864
0.6000000000000001,1,52.19999999999986
0.6000000000000001,2,52.49999999999986
0.6000000000000001,5,52.799999999999855
0.6000000000000001,5,53.09999999999985
0.6000000000000001,5,53.39999999999985
0.6000000000000001,3,53.69999999999985
0.6000000000000001,4,53.999999999999844
0.6000000000000001,2,54.29999999999984
0.6000000000000001,3,54.59999999999984
0.6000000000000001,2,54.899999999999835
0.6000000000000001,2,55.19999999999983
0.6000000000000001,2,55.49999999999983
0.6000000000000001,2,55.79999999999983
0.6000000000000001,6,56.099999999999824
0.6000000000000001,6,56.39999999999982
0.6000000000000001,2,56.69999999999982
0.6000000000000001,2,56.999999999999815
0.6000000000000001,3,57.29999999999981
0.6000000000000001,2,57.59999999999981
0.6000000000000001,3,57.89999999999981
0.6000000000000001,2,58.199999999999804
0.6000000000000001,2,58.4999999999998
0.6000000000000001,1,58.7999999999998
0.6000000000000001,4,59.099999999999795
0.6000000000000001,0,59.39999999999979
0.6000000000000001,5,59.69999999999979
0.6000000000000001,1,59.99999999999979
0.6000000000000001,4,60.299999999999784
0.6000000000000001,3,60.59999999999978
0.6000000000000001,1,60.89999999999978
0.6000000000000001,2,61.199999999999775
0.6000000000000001,2,61.49999999999977
0.6000000000000001,3,61.79999999999977
0.6000000000000001,4,62.09999999999977
0.6000000000000001,4,62.399999999999764
0.6000000000000001,2,62.69999999999976
0.6000000000000001,4,62.99999999999976
0.6000000000000001,1,63.299999999999756
0.6000000000000001,4,63.59999999999975
0.6000000000000001,3,63.89999999999975
0.6000000000000001,6,64.19999999999975
0.6000000000000001,0,64.49999999999974
0.6000000000000001,5,64.79999999999974
0.6000000000000001,5,65.09999999999974
0.6000000000000001,1,65.39999999999974
0.6000000000000001,6,65.69999999999973
0.6000000000000001,3,65.99999999999973
0.6000000000000001,2,66.29999999999973
0.6000000000000001,6,66.59999999999972
0.6000000000000001,1,66.89999999999972
0.6000000000000001,1,67.19999999999972
0.6000000000000001,5,67.49999999999972
0.6000000000000001,2,67.79999999999971
0.6000000000000001,4,68.09999999999971
0.6000000000000001,1,68.39999999999971
0.6000000000000001,6,68.6999999999997
0.6000000000000001,0,68.9999999999997
0.6000000000000001,3,69.2999999999997
0.6000000000000001,2,69.5999999999997
0.6000000000000001,2,69.8999999999997
0.6000000000000001,1,70.19999999999969
0.6000000000000001,4,70.49999999999969
0.6000000000000001,1,70.79999999999968
0.6000000000000001,3,71.09999999999968
0.6000000000000001,5,71.39999999999968
0.6000000000000001,1,71.69999999999968
0.6000000000000001,3,71.99999999999967
0.6000000000000001,5,72.29999999999967
0.6000000000000001,1,72.59999999999967
0.6000000000000001,3,72.89999999999966
0.6000000000000001,3,73.19999999999966
0.6000000000000001,0,73.49999999999966
0.6000000000000001,0,73.79999999999966
0.6000000000000001,2,74.09999999999965
0.6000000000000001,3,74.39999999999965
0.6000000000000001,2,74.69999999999965
0.6000000000000001,0,74.99999999999964
0.6000000000000001,6,75.29999999999964
0.6000000000000001,1,75.59999999999964
0.6000000000000001,2,75.89999999999964
0.6000000000000001,5,76.19999999999963
0.6000000000000001,6,76.49999999999963
0.6000000000000001,3,76.79999999999963
0.6000000000000001,4,77.09999999999962
0.6000000000000001,6,77.39999999999962
0.6000000000000001,1,77.69999999999962
0.6000000000000001,3,77.99999999999962
0.6000000000000001,2,78.29999999999961
0.6000000000000001,2,78.59999999999961
0.6000000000000001,2,78.89999999999961
0.6000000000000001,1,79.1999999999996
0.6000000000000001,1,79.4999999999996
0.6000000000000001,2,79.7999999999996
0.6000000000000001,1,80.0999999999996
0.6000000000000001,4,80.3999999999996
0.6000000000000001,3,80.69999999999959
0.6000000000000001,2,80.99999999999959
0.6000000000000001,4,81.29999999999959
0.6000000000000001,3,81.59999999999958
0.6000000000000001,0,81.89999999999958
0.6000000000000001,2,82.19999999999958
0.6000000000000001,1,82.49999999999957
0.6000000000000001,4,82.79999999999957
0.6000000000000001,5,83.09999999999957
0.6000000000000001,4,83.39999999999957
0.6000000000000001,5,83.69999999999956
0.6000000000000001,2,83.99999999999956
0.6000000000000001,3,84.29999999999956
0.6000000000000001,3,84.59999999999955
